pos,rank_full,rank_full_alt,rank_slim,standard_abs_rk,standard_value_rk,sim_abs_rk,sim_value_rk,exp_points_for,exp_points_ag,ou,spread,abs_spread,salary,points,points_per_salary
WR,66.25,78.33333333,61,42,30,80,113,19.25,21.75,41,-2.5,2.5,3600,9,2.5
RB,38,48,48.5,45,8,52,47,25,18,43,7,7,3600,9,2.5
RB,59,54.33333333,74.5,84,73,65,14,30.25,19.25,49.5,11,11,4800,12,2.5
WR,113.25,124.3333333,139,135,80,143,95,23,22,45,1,1,3600,9,2.5
QB,14.68829719,13.15369898,6.57684949,7,22,8,30,24.5,23.5,48,1,1,6600,16.54,2.506060606
WR,80.25,49.33333333,59,85,173,33,30,24.75,19.75,44.5,5,5,6900,17.3,2.507246377
RB,34.25,24.66666667,19.5,22,63,17,35,24.25,17.25,41.5,7,7,6100,15.3,2.508196721
WR,79.25,69.66666667,46,46,108,46,117,17.75,30.25,48,-12.5,12.5,5100,12.8,2.509803922
RB,59.5,44.33333333,57.5,68,105,47,18,15.25,28.75,44,-13.5,13.5,4500,11.3,2.511111111
QB,49.10970149,42.76218905,58.79800995,51,51,37,8,16.75,26.25,43,-9.5,9.5,5000,12.56,2.512
RB,76.75,92.66666667,107.5,105,29,110,63,26.75,24.25,51,2.5,2.5,3900,9.8,2.512820513
TE,29.25,37.33333333,32,22,5,42,48,15.25,24.75,40,-9.5,9.5,3700,9.3,2.513513514
RB,46,46.33333333,19,10,45,28,101,29.25,19.25,48.5,10,10,6800,17.1,2.514705882
QB,,,,48,52,38,21,19.25,22.75,42,-3.5,3.5,5400,13.58,2.514814815
WR,75,62.33333333,49.5,51,113,48,88,20.5,21.5,42,-1,1,6200,15.6,2.516129032
RB,57.5,36.33333333,35,45,121,25,39,30.5,17.5,48,13,13,6900,17.4,2.52173913
RB,53.5,43,22,23,85,21,85,29.5,15.5,45,14,14,7800,19.7,2.525641026
TE,19.25,12,17.5,28,41,7,1,26.75,21.25,48,5.5,5.5,3800,9.6,2.526315789
RB,74.5,68.33333333,95.5,108,93,83,14,23,28,51,-5,5,3600,9.1,2.527777778
TE,28.25,29,36,38,26,34,15,29,19.5,48.5,9.5,9.5,3200,8.1,2.53125
WR,78.5,69.66666667,102,108,105,96,5,27.25,20.25,47.5,7,7,3000,7.6,2.533333333
RB,37.5,47,23,6,9,40,95,23,22,45,1,1,4500,11.4,2.533333333
WR,115.5,140.6666667,127,99,40,155,168,18,23,41,-5,5,3900,9.9,2.538461538
WR,67.75,44.66666667,48,70,137,26,38,25.5,22.5,48,3,3,6600,16.8,2.545454545
RB,57,57,46.5,42,57,51,78,17.25,25.25,42.5,-8,8,5300,13.5,2.547169811
TE,44.5,42.66666667,52.5,56,50,49,23,23,18,41,5,5,3100,7.9,2.548387097
QB,21.39924569,27.12332375,27.47557471,22,4,30,25,21.75,19.25,41,2.5,2.5,5100,13,2.549019608
QB,20.65309343,20.57744108,10.44002525,9,23,14,45,21,26,47,-5,5,6000,15.3,2.55
QB,24.34114583,24.25198413,12.30431548,9,23,14,45,21,26,47,-5,5,6000,15.3,2.55
QB,37.10666667,24.53333333,28.21333333,34,61,12,14,18.75,32.75,51.5,-14,14,6100,15.58,2.554098361
WR,49.75,63.33333333,52.5,40,9,65,85,28.25,23.75,52,4.5,4.5,5200,13.3,2.557692308
TE,38.5,47,38.5,32,13,45,64,24.5,14,38.5,10.5,10.5,2500,6.4,2.56
QB,45.02147378,58.09222423,50.54023508,26,5,61,63,19.75,22.75,42.5,-3,3,5300,13.6,2.566037736
TE,35.75,28,20.5,21,59,20,43,22.75,26.75,49.5,-4,4,6000,15.4,2.566666667
WR,98.75,106.3333333,135.5,141,76,130,48,22.5,19.5,42,3,3,3000,7.7,2.566666667
QB,44.18528139,33.72034632,49.41774892,55,65,30,2,19.25,20.25,39.5,-1,1,5600,14.38,2.567857143
RB,52.5,50,64.5,68,60,61,21,17.25,24.25,41.5,-7,7,4400,11.3,2.568181818
TE,37.25,34,28,25,47,31,46,28,23,51,5,5,4400,11.3,2.568181818
RB,54.25,47.33333333,11,4,75,18,120,26.5,21,47.5,5.5,5.5,7100,18.3,2.577464789
RB,61.75,60.33333333,49.5,47,66,52,82,23.25,17.25,40.5,6,6,4800,12.4,2.583333333
RB,62.25,56.66666667,47.5,52,79,43,75,20.5,16.5,37,4,4,4600,11.9,2.586956522
RB,41,46.33333333,41,37,25,45,57,20.25,26.25,46.5,-6,6,3900,10.1,2.58974359
RB,68,74.66666667,60.5,56,48,65,103,17.25,26.75,44,-9.5,9.5,5400,14,2.592592593
QB,44.38179348,45.97826087,56.19565217,51,31,37,20,21.25,20.25,41.5,1,1,5700,14.78,2.592982456
WR,55,43.66666667,21.5,21,89,22,88,25.5,24,49.5,1.5,1.5,6400,16.6,2.59375
WR,85.25,108.6666667,89,67,15,111,148,27.25,21.25,48.5,6,6,3700,9.6,2.594594595
WR,93.25,87.33333333,51.5,46,111,57,159,16.75,27.25,44,-10.5,10.5,4700,12.2,2.595744681
WR,75,77.66666667,69,76,67,62,95,27.5,24.5,52,3,3,5700,14.8,2.596491228
QB,14.93984375,16.85520833,12.4115625,11,10,16,28,25,21.5,46.5,3.5,3.5,5500,14.32,2.603636364
WR,102.75,112,113,109,75,117,110,26.75,20.25,47,6.5,6.5,4800,12.5,2.604166667
WR,67.5,39.66666667,17,25,151,9,85,24.5,22.5,47,2,2,7100,18.5,2.605633803
RB,53,32.33333333,28.5,38,115,19,40,23,19.5,42.5,3.5,3.5,7700,20.1,2.61038961
WR,65.5,67.66666667,9.5,1,59,18,184,26,20,46,6,6,7700,20.1,2.61038961
WR,68.25,35.33333333,27.5,44,167,11,51,23.25,26.75,50,-3.5,3.5,8000,20.9,2.6125
TE,30.25,32.33333333,39.5,38,24,41,18,18,25,43,-7,7,2600,6.8,2.615384615
TE,18,17.66666667,10.5,10,19,11,32,27.25,20.25,47.5,7,7,5000,13.1,2.62
RB,47.75,47.33333333,28.5,31,49,26,85,23.75,18.25,42,5.5,5.5,6100,16,2.62295082
RB,36.75,40.33333333,53,57,26,49,15,26,20.5,46.5,5.5,5.5,4000,10.5,2.625
WR,57.25,58,46,43,55,49,82,19.25,19.25,38.5,0,0,5600,14.7,2.625
WR,106.25,126.6666667,109.5,87,45,132,161,19.75,24.75,44.5,-5,5,4800,12.6,2.625
RB,88.25,100.6666667,120,118,51,122,62,19.25,30.25,49.5,-11,11,3000,7.9,2.633333333
WR,59.25,47.33333333,30.5,34,95,27,81,27,25.5,52.5,1.5,1.5,6300,16.6,2.634920635
QB,17.11518595,11.16735537,4.369834711,9,48,3,34,30.25,19.25,49.5,11,11,7400,19.5,2.635135135
TE,28.75,27.66666667,37,38,32,36,9,18.5,21.5,40,-3,3,3300,8.7,2.636363636
RB,25.75,17,17,22,52,12,17,28.75,13.75,42.5,15,15,5000,13.2,2.64
QB,18.01915323,20.09828629,16.28654234,19,17,28,40,31,14,45,17,17,6000,15.84,2.64
WR,109.5,115.6666667,135,131,91,139,77,20.5,16.5,37,4,4,3900,10.3,2.641025641
RB,58.5,42,37,45,108,29,52,23.5,16.5,40,7,7,7800,20.6,2.641025641
QB,14.47164352,11.06655093,14.04600694,23,29,10,6,27,17.5,44.5,9.5,9.5,6300,16.64,2.641269841
TE,27,19.66666667,10.5,14,49,7,38,21.5,27.5,49,-6,6,5300,14,2.641509434
WR,63.75,56,26,28,87,24,116,23.75,20.25,44,3.5,3.5,6700,17.7,2.641791045
QB,35.94856366,27.66511387,40.5326087,54,63,30,2,23,18,41,5,5,5700,15.06,2.642105263
TE,42.75,49,54.5,52,24,57,38,15.75,26.25,42,-10.5,10.5,2800,7.4,2.642857143
RB,35,26.66666667,6,4,60,8,68,26.25,20.25,46.5,6,6,8700,23,2.643678161
WR,75.5,69.33333333,98.5,105,94,92,11,20.25,26.25,46.5,-6,6,4000,10.6,2.65
RB,41.75,52,48,39,11,57,60,24.25,17.25,41.5,7,7,4000,10.6,2.65
WR,108,116.3333333,91.5,74,83,109,166,18.5,25,43.5,-6.5,6.5,4900,13,2.653061224
QB,28.23290094,31.65507075,33.79392689,36,21,43,32,26.5,20,46.5,6.5,6.5,5900,15.66,2.654237288
RB,55,36,37.5,50,112,25,33,22.75,19.75,42.5,3,3,6700,17.8,2.656716418
WR,70.5,52,28.5,33,126,24,99,16,28,44,-12,12,6700,17.8,2.656716418
WR,113.75,113.6666667,136,134,114,138,69,21.25,27.25,48.5,-6,6,3500,9.3,2.657142857
WR,60.5,78.33333333,29.5,15,7,44,176,19.25,22.75,42,-3.5,3.5,6200,16.5,2.661290323
WR,48.75,35.33333333,11,7,89,15,84,19.5,29,48.5,-9.5,9.5,7100,18.9,2.661971831
WR,57.25,43.66666667,56.5,73,98,40,18,32,11,43,21,21,5400,14.4,2.666666667
WR,48,48.33333333,38,37,47,39,69,25.5,19,44.5,6.5,6.5,4500,12,2.666666667
QB,20.31804435,26.08736559,22.07392473,13,3,31,34,23.25,20.25,43.5,3,3,5000,13.36,2.672
RB,63,75,64,53,27,75,97,26.5,21,47.5,5.5,5.5,4900,13.1,2.673469388
WR,40,17,13,23,109,3,25,23,20,43,3,3,7700,20.6,2.675324675
WR,91.5,119,93.5,62,9,125,170,19.5,22,41.5,-2.5,2.5,4400,11.8,2.681818182
WR,58.75,77,68,55,4,81,95,18,25,43,-7,7,4200,11.3,2.69047619
WR,93,89.66666667,66.5,64,103,69,136,24.5,22,46.5,2.5,2.5,5500,14.8,2.690909091
WR,68.5,78.33333333,81,72,39,90,73,16.75,23.75,40.5,-7,7,3900,10.5,2.692307692
RB,81.5,77.66666667,85.5,86,93,85,62,25.25,17.25,42.5,8,8,3900,10.5,2.692307692
TE,49.25,52.33333333,55.5,54,40,57,46,28.75,15.25,44,13.5,13.5,3300,8.9,2.696969697
QB,,,,45,48,39,17,20.25,27.75,48,-7.5,7.5,5500,14.84,2.698181818
RB,1,1,1,1,1,1,1,25.5,19,44.5,6.5,6.5,3000,8.1,2.7
RB,74.5,65,86.5,94,103,79,22,20.5,21.5,42,-1,1,5000,13.5,2.7
WR,103,81,121,163,169,79,1,27.5,18,45.5,9.5,9.5,3700,10,2.702702703
QB,48.76116071,44.19312169,51.62946429,46,49,35,23,18,29,47,-11,11,5400,14.6,2.703703704
QB,19.94690265,21.98230088,13.43362832,13,17,20,48,16.5,27.5,44,-11,11,5200,14.06,2.703846154
QB,34.15151515,37.63636364,23,13,17,20,48,16.5,27.5,44,-11,11,5200,14.06,2.703846154
QB,22.6637218,23.9877193,17.28984962,16,20,21,40,23.75,13.25,37,10.5,10.5,6500,17.6,2.707692308
WR,90.5,82.33333333,86,90,115,82,75,19.75,25.25,45,-5.5,5.5,5200,14.1,2.711538462
WR,69.75,47.66666667,47.5,67,136,28,48,28.75,21.25,50,7.5,7.5,7000,19,2.714285714
WR,72,84,30,9,36,51,192,20.25,25.75,46,-5.5,5.5,4900,13.3,2.714285714
WR,73,75,41.5,35,67,48,142,22.25,18.25,40.5,4,4,4600,12.5,2.717391304
RB,86.75,88.33333333,98.5,92,82,105,68,23.25,27.75,51,-4.5,4.5,4600,12.5,2.717391304
TE,21.75,15.33333333,16,27,41,5,14,27.5,16.5,44,11,11,3900,10.6,2.717948718
RB,33.25,25.66666667,16.5,18,56,15,44,23.5,21.5,45,2,2,6800,18.5,2.720588235
WR,77.75,42,61,108,185,14,4,27.5,24.5,52,3,3,8000,21.8,2.725
QB,26.2703252,31.30081301,32.41869919,25,10,33,26,20.5,26,46.5,-5.5,5.5,5300,14.46,2.728301887
QB,33.80747126,40.56896552,37.9683908,34,13,39,44,21.75,23.25,45,-1.5,1.5,5600,15.28,2.728571429
WR,44.25,57.33333333,31,12,5,50,110,23,21.5,44.5,1.5,1.5,5200,14.2,2.730769231
QB,36.7012987,42.81818182,41.7987013,36,18,46,44,22,19.5,41.5,2.5,2.5,5900,16.12,2.73220339
RB,65.25,76,74,66,33,82,80,31,14,45,17,17,4900,13.4,2.734693878
WR,133.25,116.6666667,172,179,183,165,6,17.75,30.25,48,-12.5,12.5,4200,11.5,2.738095238
WR,106.25,83,107.5,127,176,88,34,17.25,26.75,44,-9.5,9.5,5000,13.7,2.74
TE,32.75,34.33333333,20,19,28,21,63,26,22.5,48.5,3.5,3.5,3900,10.7,2.743589744
WR,97.75,75,94,118,166,70,37,22.75,28.25,51,-5.5,5.5,5500,15.1,2.745454545
WR,79,83,42,28,67,56,165,23.25,20.25,43.5,3,3,5900,16.2,2.745762712
WR,95,108.3333333,106.5,98,55,115,112,19.75,23.25,43,-3.5,3.5,4400,12.1,2.75
QB,28.03519669,36.95548654,14.01759834,3,1,19,65,17.25,23.25,40.5,-6,6,5700,15.7,2.754385965
TE,31,26,12,11,46,13,54,26,29,55,-3,3,5300,14.6,2.754716981
QB,37.46956169,48.29410173,43.96428571,29,5,59,57,18.75,23.25,42,-4.5,4.5,5400,14.88,2.755555556
QB,,,,29,5,59,57,18.75,23.25,42,-4.5,4.5,5400,14.88,2.755555556
WR,94.75,79,91,109,142,73,55,18.75,25.25,44,-6.5,6.5,5400,14.9,2.759259259
QB,15.36009174,19.09633028,5.811926606,3,5,11,55,27.25,21.25,48.5,6,6,7000,19.34,2.762857143
WR,116,120.3333333,134,131,103,137,93,19.75,23.25,43,-3.5,3.5,3800,10.5,2.763157895
WR,122.5,114.6666667,147,150,146,144,50,22.25,18.75,41,3.5,3.5,3500,9.7,2.771428571
RB,39.25,13.33333333,2,3,117,1,36,22,27,49,-5,5,10500,29.1,2.771428571
QB,51.07792208,46.5974026,69.2987013,62,54,54,1,19.25,23.75,43,-4.5,4.5,4900,13.58,2.771428571
RB,28.5,15,5.5,6,69,5,34,21.5,23,44.5,-1.5,1.5,9200,25.5,2.77173913
RB,84.5,102.6666667,112.5,108,30,117,83,24,20.5,44.5,3.5,3.5,4000,11.1,2.775
QB,19.78140394,10.28633005,5.538793103,13,61,1,25,29,25.5,54.5,3.5,3.5,7500,20.82,2.776
WR,80.5,53,55.5,72,163,39,48,25.75,22.25,48,3.5,3.5,6700,18.6,2.776119403
WR,121.25,103.3333333,147,166,175,128,16,19.5,22.5,42,-3,3,4100,11.4,2.780487805
QB,32.18936508,31.26560847,28.99174603,34,41,34,42,26.25,16.75,43,9.5,9.5,6600,18.36,2.781818182
QB,21.89516129,13.29928315,9.731182796,17,49,3,21,23.25,26.75,50,-3.5,3.5,6800,18.92,2.782352941
TE,14.75,12.66666667,1.5,1,21,2,35,29.25,14.75,44,14.5,14.5,6000,16.7,2.783333333
RB,62.5,46.66666667,41.5,50,110,33,57,24.25,19.75,44,4.5,4.5,7000,19.5,2.785714286
WR,91,114.6666667,100.5,75,20,126,143,14,31,45,-17,17,4200,11.7,2.785714286
WR,74,40.66666667,57.5,101,174,14,7,28.75,15.25,44,13.5,13.5,8000,22.3,2.7875
WR,127.5,110.3333333,164.5,177,179,152,2,20.25,22.75,43,-2.5,2.5,3800,10.6,2.789473684
RB,41.75,47.66666667,68,70,24,66,7,27,23,50,4,4,4300,12,2.790697674
QB,40.92715097,34.94020563,51.2325487,52,50,35,2,19.25,29.25,48.5,-10,10,5400,15.08,2.792592593
QB,28.19824219,23.27473958,31.33138021,44,48,26,8,24,20,44,4,4,6100,17.06,2.796721311
QB,10.24728997,4.968383017,3.726287263,9,35,1,10,30.75,23.75,54.5,7,7,7500,21,2.8
RB,87.5,80.66666667,111,120,108,102,20,20.75,19.75,40.5,1,1,4500,12.6,2.8
RB,80.75,75.33333333,93.5,98,97,89,39,17.25,25.25,42.5,-8,8,4000,11.2,2.8
QB,23.09149485,19.28178694,13.52835052,19,37,10,33,24.25,24.25,48.5,0,0,6300,17.68,2.806349206
WR,91,67.33333333,38.5,45,162,32,125,23.5,22.5,46,1,1,6800,19.1,2.808823529
QB,24.87037037,25.05459534,19.3436214,19,22,16,33,20.25,19.25,39.5,1,1,6500,18.26,2.809230769
QB,32.19711538,29.29647436,38.28846154,51,47,37,13,26,23,49,3,3,6400,17.98,2.809375
WR,115.5,109,135.5,136,135,135,56,18.5,23.5,42,-5,5,4200,11.8,2.80952381
QB,17.12964109,7.118811881,6.228960396,13,53,1,10,25.25,18.75,44,6.5,6.5,7400,20.8,2.810810811
RB,55.25,50,41,42,71,40,68,26.25,15.75,42,10.5,10.5,5400,15.2,2.814814815
WR,100.75,87,97,110,142,84,67,19.75,20.75,40.5,-1,1,3800,10.7,2.815789474
QB,19.28275194,14.79224806,13.20736434,15,31,10,17,21.5,24.5,46,-3,3,6200,17.46,2.816129032
RB,25.25,20,11.5,12,41,11,37,24.25,17.25,41.5,7,7,4900,13.8,2.816326531
WR,88.25,71.33333333,58.5,63,139,54,97,24.5,14,38.5,10.5,10.5,6800,19.2,2.823529412
QB,67.01008065,64.76459293,89.34677419,63,52,63,11,21.75,17.75,39.5,4,4,5500,15.58,2.832727273
WR,134.75,130.3333333,182,184,148,180,27,27.75,23.25,51,4.5,4.5,3000,8.5,2.833333333
QB,42.7025463,34.08950617,47.87037037,55,63,33,6,20.25,22.75,43,-2.5,2.5,4700,13.32,2.834042553
QB,35.52336449,36.65109034,47.36448598,57,38,55,18,26.75,20.25,47,6.5,6.5,5600,15.88,2.835714286
WR,93.5,67.66666667,90,113,171,67,23,22,23,45,-1,1,5600,15.9,2.839285714
QB,52.90606061,63.75858586,66.47171717,43,15,55,43,16.5,23.5,40,-7,7,5500,15.62,2.84
WR,69.5,74.33333333,50,45,55,55,123,21.5,27.5,49,-6,6,5800,16.5,2.844827586
RB,46.5,49.33333333,16.5,10,38,23,115,24.5,22.5,47,2,2,6500,18.5,2.846153846
QB,23.08427527,18.58931738,17.37034574,23,40,15,23,23.5,24.5,48,-1,1,6500,18.52,2.849230769
TE,29.5,24,2,1,46,3,68,22.75,16.25,39,6.5,6.5,6000,17.1,2.85
RB,56.25,41.66666667,55.5,68,100,43,14,20.25,16.75,37,3.5,3.5,5400,15.4,2.851851852
RB,44.5,45,43.5,49,43,38,48,23,18.5,41.5,4.5,4.5,6900,19.7,2.855072464
RB,85.5,78.33333333,112,117,107,107,11,20.25,21.25,41.5,-1,1,4200,12,2.857142857
WR,63.75,39.33333333,28.5,39,137,18,61,16,24,40,-8,8,6500,18.6,2.861538462
WR,55,41.33333333,44,58,96,30,36,23.5,21.5,45,2,2,5100,14.6,2.862745098
RB,51.25,62.66666667,48,43,17,53,92,26.75,22.75,49.5,4,4,5900,16.9,2.86440678
TE,21,16.33333333,22,27,35,17,5,24.75,23.25,48,1.5,1.5,3000,8.6,2.866666667
WR,67.5,59.33333333,80,86,92,74,18,18.5,21.5,40,-3,3,5300,15.2,2.867924528
RB,55.75,56.33333333,32.5,33,54,32,104,17.5,21.5,39,-4,4,5300,15.2,2.867924528
WR,91,71.33333333,19,21,150,17,176,28,23,51,5,5,9900,28.4,2.868686869
TE,27.75,28,12,11,27,13,60,27.75,23.25,51,4.5,4.5,6100,17.5,2.868852459
WR,105.5,125.6666667,172,172,45,172,33,21,26,47,-5,5,4100,11.8,2.87804878
RB,54.5,66,76,73,20,79,46,26.75,17.25,44,9.5,9.5,3300,9.5,2.878787879
TE,46.5,55.66666667,67.5,68,19,67,32,23.25,20.25,43.5,3,3,2500,7.2,2.88
RB,25.25,28,6.5,3,17,10,71,23.25,20.25,43.5,3,3,6000,17.3,2.883333333
WR,51.5,34,47.5,69,104,26,7,21.5,25.5,47,-4,4,6200,17.9,2.887096774
RB,32.75,26.66666667,6,8,51,4,68,18,27.5,45.5,-9.5,9.5,6200,17.9,2.887096774
WR,58.75,64.66666667,16,13,41,19,162,21.5,17,38.5,4.5,4.5,6500,18.8,2.892307692
WR,82.25,91,56,35,56,77,161,19,26,45,-7,7,4700,13.6,2.893617021
RB,31.25,31.66666667,11.5,7,30,16,72,24.75,23.25,48,1.5,1.5,5800,16.8,2.896551724
WR,103.25,124,142,128,41,156,88,30.5,17.5,48,13,13,4000,11.6,2.9
WR,57.25,50.33333333,53,59,78,47,45,21.5,18.5,40,3,3,5200,15.1,2.903846154
WR,101,76.33333333,110.5,138,175,83,8,17.5,28.5,46,-11,11,5200,15.1,2.903846154
WR,99,91.66666667,121.5,137,121,106,32,21.5,17.5,39,4,4,3300,9.6,2.909090909
WR,56.25,57.33333333,42.5,42,53,43,87,25.5,22.5,48,3,3,5800,16.9,2.913793103
WR,79.25,58.66666667,52.5,63,141,42,71,28.5,17.5,46,11,11,7000,20.4,2.914285714
RB,32.5,24.33333333,32,40,57,24,9,17.25,24.25,41.5,-7,7,3700,10.8,2.918918919
WR,123.5,113,154,161,155,147,31,26,21,47,5,5,3700,10.8,2.918918919
RB,51.5,55,38.5,38,41,39,88,26.5,20,46.5,6.5,6.5,6200,18.1,2.919354839
RB,57.75,45.33333333,31,31,95,31,74,20.75,19.75,40.5,1,1,5300,15.5,2.924528302
RB,72,66,86.5,92,90,81,25,24,16,40,8,8,4000,11.7,2.925
WR,83.75,103,103.5,94,26,113,102,24.5,20.5,45,4,4,4200,12.3,2.928571429
RB,44.25,30,15,22,87,8,60,21.5,17,38.5,4.5,4.5,5700,16.7,2.929824561
RB,59,55.33333333,43.5,43,70,44,79,20.25,22.75,43,-2.5,2.5,5800,17,2.931034483
QB,19.28021978,18.6959707,3.004709576,3,21,3,50,22.75,24.25,47,-1.5,1.5,7000,20.52,2.931428571
QB,23.17362093,17.56954267,14.08592645,23,44,8,27,25.25,18.25,43.5,7,7,6200,18.18,2.932258065
RB,53.75,60.66666667,58,54,33,62,66,23.75,28.25,52,-4.5,4.5,3000,8.8,2.933333333
TE,31,28.66666667,38,40,38,36,10,17.25,19.75,37,-2.5,2.5,3000,8.8,2.933333333
WR,100,74.33333333,104.5,138,177,71,14,22,27,49,-5,5,4600,13.5,2.934782609
RB,31.25,37.66666667,27,20,12,34,59,26.25,22.75,49,3.5,3.5,6300,18.5,2.936507937
WR,76.5,98.66666667,80,60,10,100,136,27.5,18,45.5,9.5,9.5,3200,9.4,2.9375
WR,76.5,64,40.5,37,114,44,111,26,19,45,7,7,7000,20.6,2.942857143
RB,51.75,67,69.5,61,6,78,62,19.75,22.75,42.5,-3,3,3700,10.9,2.945945946
WR,126.75,133.3333333,186.5,186,107,187,27,20.5,19,39.5,1.5,1.5,3700,10.9,2.945945946
WR,95.25,77,64,74,150,54,103,23.75,19.25,43,4.5,4.5,5600,16.5,2.946428571
RB,43.5,36.66666667,35,39,64,31,40,22.75,23.75,46.5,-1,1,5700,16.8,2.947368421
TE,13,5.333333333,5,8,36,2,6,26,20.5,46.5,5.5,5.5,4000,11.8,2.95
RB,68.25,87,101.5,90,12,113,58,17.25,24.25,41.5,-7,7,4300,12.7,2.953488372
RB,51.75,48,51,58,63,44,42,18.5,23.5,42,-5,5,4400,13,2.954545455
WR,54.5,51.33333333,52.5,56,64,49,49,22.75,26.25,49,-3.5,3.5,4800,14.2,2.958333333
WR,97.75,73.66666667,102.5,132,170,73,16,26,22.5,48.5,3.5,3.5,5900,17.5,2.966101695
RB,95.5,95,118.5,118,97,119,48,22,19.5,41.5,2.5,2.5,4200,12.5,2.976190476
WR,51.25,59,48,42,28,54,81,25.25,19.25,44.5,6,6,4500,13.4,2.977777778
WR,104,89.33333333,97,108,148,86,74,17.5,21.5,39,-4,4,5800,17.3,2.982758621
QB,34.48109568,31.12139918,36.07253086,37,42,31,20,20.25,23.25,43.5,-3,3,5900,17.6,2.983050847
QB,39.71064815,46.41975309,46.23842593,39,18,46,43,20.25,21.25,41.5,-1,1,5900,17.66,2.993220339
RB,49.75,48,67,70,55,64,10,24.75,21.25,46,3.5,3.5,3700,11.1,3
RB,66,73.66666667,53.5,45,43,62,114,23,18,41,5,5,5100,15.3,3
RB,49.75,36.66666667,19,18,89,20,72,28,23,51,5,5,7400,22.2,3
WR,69.75,70,26.5,18,69,35,157,21.75,23.25,45,-1.5,1.5,6300,18.9,3
WR,101.5,116.6666667,106,92,56,120,138,24.5,22,46.5,2.5,2.5,4100,12.3,3
WR,89,76.66666667,80.5,86,126,75,69,23.25,20.25,43.5,3,3,5700,17.1,3
WR,109.75,138,139,122,25,156,136,18.25,24.75,43,-6.5,6.5,3500,10.54,3.011428571
QB,25.27734375,32.55088141,26.35757212,18,4,43,52,26,21,47,5,5,6000,18.1,3.016666667
RB,41.5,38.33333333,40,41,51,39,35,30.75,23.75,54.5,7,7,5600,16.9,3.017857143
TE,16.75,12,8,8,31,8,20,23,27,50,-4,4,4500,13.6,3.022222222
WR,82.25,71.33333333,106,116,115,96,2,23.75,16.75,40.5,7,7,4000,12.1,3.025
TE,13.75,5.333333333,6,9,39,3,4,20.25,23.25,43.5,-3,3,3800,11.5,3.026315789
WR,101,132,129,114,8,144,138,22.5,18.5,41,4,4,3800,11.5,3.026315789
WR,108.75,138.6666667,177.5,173,19,182,61,20.5,16.5,37,4,4,3400,10.3,3.029411765
WR,106,128,155.5,149,40,162,73,25.25,18.75,44,6.5,6.5,3400,10.3,3.029411765
QB,12.31578947,12.31578947,4.263157895,5,13,4,30,23.75,28.25,52,-4.5,4.5,7000,21.28,3.04
RB,45,51.66666667,32.5,30,25,35,90,27.25,21.25,48.5,6,6,4900,14.9,3.040816327
QB,33.58762887,28.92268041,35.45360825,46,51,30,17,24.25,24.25,48.5,0,0,6100,18.56,3.042622951
WR,69.25,65.33333333,75,76,81,74,46,17.25,24.25,41.5,-7,7,4500,13.7,3.044444444
WR,35,24.66666667,11.5,12,66,11,51,20.5,23.5,44,-3,3,6400,19.5,3.046875
WR,49.5,30.66666667,33,48,106,18,26,32,11,43,21,21,6300,19.2,3.047619048
QB,19.8252551,18.15646259,13.61734694,18,31,16,34,28,23,51,5,5,6900,21.12,3.060869565
TE,34.25,25,15,18,62,12,45,23,26,49,-3,3,6200,19,3.064516129
QB,19.3359375,25.42317708,9.66796875,1,1,17,53,20,24,44,-4,4,6400,19.64,3.06875
RB,42,39.33333333,9.5,6,50,13,99,22.75,19.75,42.5,3,3,5800,17.8,3.068965517
WR,94.5,81.66666667,64,65,133,63,117,20.25,22.75,43,-2.5,2.5,5500,16.9,3.072727273
TE,42.5,32.33333333,45.5,57,73,34,6,27.75,17.25,45,10.5,10.5,4100,12.6,3.073170732
WR,73,65.66666667,15,13,95,17,167,28.25,23.75,52,4.5,4.5,8100,24.9,3.074074074
WR,35.25,29.66666667,5.5,5,52,6,78,26.25,17.25,43.5,9,9,6700,20.6,3.074626866
WR,75.25,80.33333333,53.5,47,60,60,134,14,27.5,41.5,-13.5,13.5,5100,15.7,3.078431373
WR,66.75,73.33333333,62,49,47,75,96,17.25,24.25,41.5,-7,7,4700,14.5,3.085106383
WR,106,105.3333333,119.5,118,108,121,77,18.25,25.25,43.5,-7,7,3300,10.2,3.090909091
RB,73,73.33333333,104,108,72,100,12,26.5,20,46.5,6.5,6.5,4400,13.6,3.090909091
WR,122.5,143.3333333,164,157,60,171,102,22.75,19.75,42.5,3,3,3200,9.9,3.09375
QB,26.3138587,27.87137681,25.08423913,27,22,24,34,23,26,49,-3,3,5600,17.36,3.1
TE,26.75,27,14,11,26,17,53,29,18,47,11,11,4800,14.9,3.104166667
WR,106.25,82.33333333,122,169,178,75,3,23,26,49,-3,3,3800,11.8,3.105263158
RB,58.5,64,43.5,41,42,46,105,22,19.5,41.5,2.5,2.5,6400,19.9,3.109375
WR,80.25,102,86,65,15,107,134,21.5,25,46.5,-3.5,3.5,3500,10.9,3.114285714
WR,125,114.6666667,160,166,156,154,24,20.25,19.25,39.5,1,1,4200,13.1,3.119047619
QB,24.37888199,26.32919255,14.13975155,9,19,20,52,17.25,24.25,41.5,-7,7,5100,15.92,3.121568627
QB,32.50517598,35.10559006,18.85300207,9,19,20,52,17.25,24.25,41.5,-7,7,5100,15.92,3.121568627
