game_id,receiver_player_id,hv_plays,avg_rz_targets,ou,spread,rk,pts,ypp,turnover,cmp,pass_att,pass_tds,pass_ypa,rush_att,rush_tds,hv_plays_moving_avg
2017102202,00-0033885,2,1.00,42.5,6,17,356,5,21,369,605,27,5.9,398,5,1.00
2017102203,00-0025396,2,1.42,45.5,-3.5,26,384,5.5,22,348,513,30,6.9,464,10,1.00
2017102203,00-0030801,1,1.07,45.5,-3.5,26,384,5.5,22,348,513,30,6.9,464,10,1.00
2017102203,00-0032765,2,2.00,45.5,-3.5,26,384,5.5,22,348,513,30,6.9,464,10,1.33
2017102203,00-0033906,1,3.00,45.5,-3.5,26,384,5.5,22,348,513,30,6.9,464,10,1.00
2017102204,00-0031339,1,1.41,41,3,2,268,4.6,33,289,509,17,4.8,429,9,1.75
2017102205,00-0030300,1,1.36,45.5,3,12,329,5.3,28,324,555,21,5.8,418,15,1.00
2017102205,00-0032112,1,2.14,45.5,3,12,329,5.3,28,324,555,21,5.8,418,15,2.00
2017102205,00-0032241,1,1.42,45.5,-3,19,361,4.9,21,343,564,24,5.9,407,12,1.00
2017102205,00-0033908,1,1.60,45.5,-3,19,361,4.9,21,343,564,24,5.9,407,12,2.50
2017102206,00-0026184,1,1.33,40,3,29,393,5.4,15,339,528,26,6.5,431,14,1.00
2017102206,00-0028067,2,1.77,40,-3,22,382,5.4,20,329,558,30,6.4,466,13,3.00
2017102206,00-0029159,1,1.47,40,3,29,393,5.4,15,339,528,26,6.5,431,14,1.33
2017102206,00-0030085,3,1.05,40,-3,22,382,5.4,20,329,558,30,6.4,466,13,1.00
2017102206,00-0031382,2,1.61,40,-3,22,382,5.4,20,329,558,30,6.4,466,13,1.50
2017102206,00-0031418,1,1.43,40,3,29,393,5.4,15,339,528,26,6.5,431,14,1.00
2017102206,00-0032688,1,1.29,40,3,29,393,5.4,15,339,528,26,6.5,431,14,1.00
2017102207,00-0022943,1,1.51,37.5,5.5,1,252,4.6,19,324,555,13,5.2,364,10,1.50
2017102207,00-0029572,1,1.19,37.5,-5.5,6,303,5,34,333,569,18,5.6,435,12,1.50
2017102208,00-0027793,2,2.06,40,-4.5,16,349,5,14,336,561,20,5.6,489,13,1.00
2017102208,00-0030470,1,1.07,40,-4.5,16,349,5,14,336,561,20,5.6,489,13,1.00
2017102208,00-0032214,1,1.25,40,4.5,7,308,5.2,22,297,499,20,5.8,385,14,1.00
2017102208,00-0032543,1,1.00,40,4.5,7,308,5.2,22,297,499,20,5.8,385,14,1.00
2017102208,00-0033857,1,1.75,40,-4.5,16,349,5,14,336,561,20,5.6,489,13,1.00
2017102209,00-0022127,1,1.53,48,-6,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017102209,00-0027902,2,1.69,48,-6,25,383,5.3,20,344,544,27,6.6,491,13,1.40
2017102209,00-0029000,1,1.50,48,-6,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017102209,00-0030068,1,1.18,48,6,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017102209,00-0033045,1,1.00,48,-6,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017102211,00-0027696,3,1.89,38.5,-3.5,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017102211,00-0028434,2,1.73,38.5,-3.5,27,388,5.7,19,347,561,32,6.9,464,10,1.33
2017102211,00-0031257,2,1.30,38.5,-3.5,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017102211,00-0033881,2,1.50,38.5,3.5,14,332,4.9,25,325,554,19,5.6,452,14,1.00
2017102212,00-0027656,1,1.92,56.5,-2.5,8,315,5.1,16,362,553,22,5.8,402,9,1.25
2017102212,00-0027944,1,1.89,56.5,2.5,5,296,5.7,18,367,590,24,6.4,390,6,1.50
2017102212,00-0028237,2,1.59,56.5,-2.5,8,315,5.1,16,362,553,22,5.8,402,9,1.25
2017102212,00-0031062,1,1.44,56.5,-2.5,8,315,5.1,16,362,553,22,5.8,402,9,1.67
2017102212,00-0031236,2,1.32,56.5,-2.5,8,315,5.1,16,362,553,22,5.8,402,9,1.40
2017102212,00-0031570,1,1.21,56.5,2.5,5,296,5.7,18,367,590,24,6.4,390,6,1.00
2017102300,00-0024221,2,1.30,48.5,5.5,4,295,5,31,363,601,24,5.7,337,7,2.67
2017102300,00-0029137,1,1.86,48.5,-5.5,28,388,5.3,23,306,531,23,6,472,13,1.50
2017102300,00-0030061,3,1.58,48.5,-5.5,28,388,5.3,23,306,531,23,6,472,13,1.50
2017102300,00-0030404,1,1.27,48.5,5.5,4,295,5,31,363,601,24,5.7,337,7,1.00
2017102300,00-0031549,1,1.30,48.5,-5.5,28,388,5.3,23,306,531,23,6,472,13,1.00
2017102300,00-0031941,1,1.59,48.5,5.5,4,295,5,31,363,601,24,5.7,337,7,1.00
2017102600,00-0022943,1,1.50,38,-3,29,393,5.4,15,339,528,26,6.5,431,14,1.33
2017102600,00-0026995,1,1.60,38,-3,29,393,5.4,15,339,528,26,6.5,431,14,1.50
2017102600,00-0030085,2,1.09,38,3,6,303,5,34,333,569,18,5.6,435,12,1.33
2017102900,00-0027981,1,1.70,38.5,-11,31,410,5.1,13,360,525,28,6.6,467,14,1.00
2017102900,00-0030035,3,1.13,38.5,-11,31,410,5.1,13,360,525,28,6.6,467,14,1.80
2017102900,00-0030656,1,1.29,38.5,11,1,252,4.6,19,324,555,13,5.2,364,10,1.00
2017102900,00-0031376,1,1.25,38.5,-11,31,410,5.1,13,360,525,28,6.6,467,14,2.00
2017102900,00-0032951,1,1.00,38.5,-11,31,410,5.1,13,360,525,28,6.6,467,14,1.00
2017102900,00-0033079,1,1.00,38.5,11,1,252,4.6,19,324,555,13,5.2,364,10,1.00
2017102901,00-0026986,2,1.52,47.5,2,18,359,5.3,25,370,573,14,6.1,466,22,1.40
2017102901,00-0027057,1,1.00,47.5,-2,20,373,5.6,14,361,530,24,6.9,433,11,1.00
2017102901,00-0028263,2,1.08,47.5,-2,20,373,5.6,14,361,530,24,6.9,433,11,2.50
2017102902,00-0027942,1,1.76,44,-10.5,30,404,5.7,20,320,513,23,7.3,488,15,2.00
2017102902,00-0030181,1,1.41,44,10.5,16,349,5,14,336,561,20,5.6,489,13,1.00
2017102904,00-0025396,1,1.42,46,-7.5,9,320,5.1,22,343,529,18,5.9,432,10,1.00
2017102904,00-0030801,1,1.06,46,-7.5,9,320,5.1,22,343,529,18,5.9,432,10,1.20
2017102904,00-0032765,2,1.92,46,-7.5,9,320,5.1,22,343,529,18,5.9,432,10,1.25
2017102904,00-0033906,1,2.67,46,-7.5,9,320,5.1,22,343,529,18,5.9,432,10,1.00
2017102905,00-0027944,1,1.93,44,-6.5,22,382,5.4,20,329,558,30,6.4,466,13,1.67
2017102905,00-0029632,2,1.40,44,-6.5,22,382,5.4,20,329,558,30,6.4,466,13,1.00
2017102905,00-0032058,1,1.14,44,-6.5,22,382,5.4,20,329,558,30,6.4,466,13,1.75
2017102905,00-0032392,2,1.38,44,-6.5,22,382,5.4,20,329,558,30,6.4,466,13,2.00
2017102905,00-0032688,3,1.25,44,6.5,8,315,5.1,16,362,553,22,5.8,402,9,1.00
2017102906,00-0028903,1,1.30,45,12.5,4,295,5,31,363,601,24,5.7,337,7,1.00
2017102906,00-0029137,1,1.84,45,-12.5,25,383,5.3,20,344,544,27,6.6,491,13,1.40
2017102906,00-0030061,1,1.56,45,-12.5,25,383,5.3,20,344,544,27,6.6,491,13,1.43
2017102906,00-0033288,1,2.25,45,12.5,4,295,5,31,363,601,24,5.7,337,7,1.33
2017102907,00-0031273,1,1.65,46,1.5,11,327,5.3,21,351,550,25,6.1,353,7,1.50
2017102907,00-0031359,1,1.32,46,-1.5,24,382,6,26,371,549,22,7.3,440,17,1.50
2017102908,00-0027696,2,1.90,45,-6,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017102908,00-0029615,1,1.24,45,6,14,332,4.9,25,325,554,19,5.6,452,14,1.00
2017102908,00-0030564,6,1.74,45,6,14,332,4.9,25,325,554,19,5.6,452,14,1.67
2017102908,00-0031257,3,1.30,45,-6,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017102908,00-0032211,2,1.08,45,-6,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017102908,00-0033127,3,1.56,45,6,14,332,4.9,25,325,554,19,5.6,452,14,3.00
2017102909,00-0030404,1,1.25,46.5,3,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017102909,00-0030542,1,1.36,46.5,-3,28,388,5.3,23,306,531,23,6,472,13,1.00
2017102909,00-0031068,1,1.11,46.5,3,13,332,5.1,21,371,559,28,5.7,403,7,1.33
2017102909,00-0031941,2,1.57,46.5,3,13,332,5.1,21,371,559,28,5.7,403,7,1.33
2017102909,00-0032760,1,1.75,46.5,3,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017102910,00-0027793,1,2.06,44.5,-3,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017102910,00-0027891,1,1.53,44.5,3,7,308,5.2,22,297,499,20,5.8,385,14,1.00
2017102910,00-0029293,2,1.43,44.5,3,7,308,5.2,22,297,499,20,5.8,385,14,1.25
2017102910,00-0030107,1,1.63,44.5,3,7,308,5.2,22,297,499,20,5.8,385,14,2.00
2017102910,00-0031189,3,1.75,44.5,3,7,308,5.2,22,297,499,20,5.8,385,14,1.00
2017102910,00-0031387,1,1.05,44.5,3,7,308,5.2,22,297,499,20,5.8,385,14,1.00
2017102910,00-0032135,1,1.54,44.5,-3,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017102910,00-0033857,2,1.75,44.5,-3,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017103000,00-0027874,1,2.06,42,7,15,339,5.6,26,325,570,23,6.6,443,15,1.25
2017103000,00-0030506,2,1.43,42,-7,23,382,4.9,17,294,491,29,6.1,428,9,1.60
2017103000,00-0030670,1,1.44,42,7,15,339,5.6,26,325,570,23,6.6,443,15,1.00
2017103000,00-0031609,1,1.00,42,7,15,339,5.6,26,325,570,23,6.6,443,15,1.50
2017103000,00-0033040,1,1.45,42,-7,23,382,4.9,17,294,491,29,6.1,428,9,1.25
2017110200,00-0029159,1,1.47,42,3,18,359,5.3,25,370,573,14,6.1,466,22,1.50
2017110200,00-0029388,1,1.63,42,-3,22,382,5.4,20,329,558,30,6.4,466,13,1.00
2017110200,00-0031260,1,1.00,42,-3,22,382,5.4,20,329,558,30,6.4,466,13,1.00
2017110200,00-0032117,1,1.00,42,-3,22,382,5.4,20,329,558,30,6.4,466,13,1.00
2017110200,00-0032688,1,1.25,42,3,18,359,5.3,25,370,573,14,6.1,466,22,1.00
2017110200,00-0033891,1,1.67,42,-3,22,382,5.4,20,329,558,30,6.4,466,13,1.00
2017110500,00-0027944,3,1.94,42,-3,11,327,5.3,21,351,550,25,6.1,353,7,1.75
2017110500,00-0029632,1,1.39,42,-3,11,327,5.3,21,351,550,25,6.1,353,7,1.00
2017110500,00-0031228,1,1.42,42,-3,11,327,5.3,21,351,550,25,6.1,353,7,1.00
2017110500,00-0032055,2,1.50,42,3,8,315,5.1,16,362,553,22,5.8,402,9,1.33
2017110500,00-0032058,1,1.14,42,-3,11,327,5.3,21,351,550,25,6.1,353,7,1.60
2017110501,00-0029608,3,1.68,45,6,32,436,5.7,16,321,501,30,7.1,440,14,2.33
2017110501,00-0030564,1,1.74,45,-6,30,404,5.7,20,320,513,23,7.3,488,15,1.57
2017110501,00-0033127,1,1.50,45,-6,30,404,5.7,20,320,513,23,7.3,488,15,2.50
2017110502,00-0032214,2,1.20,38,6,2,268,4.6,33,289,509,17,4.8,429,9,1.00
2017110503,00-0025396,1,1.42,54.5,-6.5,24,382,6,26,371,549,22,7.3,440,17,1.00
2017110503,00-0029697,1,1.71,54.5,-6.5,24,382,6,26,371,549,22,7.3,440,17,1.67
2017110503,00-0032765,1,1.92,54.5,-6.5,24,382,6,26,371,549,22,7.3,440,17,1.60
2017110503,00-0033906,1,2.67,54.5,-6.5,24,382,6,26,371,549,22,7.3,440,17,1.00
2017110504,00-0030431,2,1.33,42.5,-6,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017110504,00-0031325,1,1.44,42.5,-6,27,388,5.7,19,347,561,32,6.9,464,10,1.67
2017110504,00-0032241,1,1.38,42.5,-6,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017110504,00-0032385,1,1.58,42.5,6,12,329,5.3,28,324,555,21,5.8,418,15,2.00
2017110504,00-0033110,1,1.00,42.5,-6,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017110504,00-0033881,3,1.33,42.5,6,12,329,5.3,28,324,555,21,5.8,418,15,1.00
2017110504,00-0033895,1,1.33,42.5,-6,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017110504,00-0033908,1,2.17,42.5,-6,27,388,5.7,19,347,561,32,6.9,464,10,2.00
2017110505,00-0027685,1,1.63,41,7,4,295,5,31,363,601,24,5.7,337,7,1.00
2017110505,00-0027874,1,2.04,41,7,4,295,5,31,363,601,24,5.7,337,7,1.20
2017110505,00-0029137,2,1.84,41,-7,23,382,4.9,17,294,491,29,6.1,428,9,1.67
2017110505,00-0030710,1,1.25,41,-7,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017110505,00-0031549,1,1.29,41,-7,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017110506,00-0024389,2,1.53,41,-3,6,303,5,34,333,569,18,5.6,435,12,1.50
2017110506,00-0026901,1,1.42,41,3,17,356,5,21,369,605,27,5.9,398,5,1.00
2017110506,00-0027690,1,1.85,41,-3,6,303,5,34,333,569,18,5.6,435,12,1.00
2017110506,00-0029580,2,1.45,41,-3,6,303,5,34,333,569,18,5.6,435,12,1.00
2017110506,00-0031577,1,1.45,41,3,17,356,5,21,369,605,27,5.9,398,5,1.00
2017110507,00-0022921,2,1.93,39.5,-2.5,25,383,5.3,20,344,544,27,6.6,491,13,1.75
2017110507,00-0027873,1,1.32,39.5,-2.5,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017110507,00-0030068,1,1.25,39.5,2.5,19,361,4.9,21,343,564,24,5.9,407,12,1.00
2017110507,00-0030300,1,1.36,39.5,-2.5,25,383,5.3,20,344,544,27,6.6,491,13,1.17
2017110507,00-0031051,1,1.27,39.5,-2.5,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017110508,00-0024221,1,1.30,44,8,14,332,4.9,25,325,554,19,5.6,452,14,2.25
2017110508,00-0027696,1,1.93,44,-8,28,388,5.3,23,306,531,23,6,472,13,1.20
2017110508,00-0028434,3,1.71,44,-8,28,388,5.3,23,306,531,23,6,472,13,2.25
2017110508,00-0030089,1,1.25,44,-8,28,388,5.3,23,306,531,23,6,472,13,1.00
2017110508,00-0031068,1,1.11,44,8,14,332,4.9,25,325,554,19,5.6,452,14,1.25
2017110508,00-0031257,1,1.55,44,-8,28,388,5.3,23,306,531,23,6,472,13,1.00
2017110508,00-0032760,1,1.60,44,8,14,332,4.9,25,325,554,19,5.6,452,14,1.00
2017110509,00-0027902,1,1.72,53,-2.5,15,339,5.6,26,325,570,23,6.6,443,15,1.50
2017110509,00-0029000,2,1.50,53,-2.5,15,339,5.6,26,325,570,23,6.6,443,15,1.50
2017110509,00-0030506,2,1.42,53,2.5,13,332,5.1,21,371,559,28,5.7,403,7,1.67
2017110509,00-0030542,2,1.36,53,-2.5,15,339,5.6,26,325,570,23,6.6,443,15,1.67
2017110509,00-0031060,1,1.23,53,2.5,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017110509,00-0033040,1,1.42,53,2.5,13,332,5.1,21,371,559,28,5.7,403,7,1.20
2017110510,00-0027061,2,1.42,44.5,-3,29,393,5.4,15,339,528,26,6.5,431,14,1.50
2017110510,00-0028067,2,1.77,44.5,3,20,373,5.6,14,361,530,24,6.9,433,11,2.00
2017110510,00-0031166,1,1.57,44.5,-3,29,393,5.4,15,339,528,26,6.5,431,14,1.33
2017110510,00-0031382,1,1.59,44.5,3,20,373,5.6,14,361,530,24,6.9,433,11,1.33
2017110510,00-0031544,2,1.35,44.5,-3,29,393,5.4,15,339,528,26,6.5,431,14,1.00
2017110510,00-0031547,1,1.50,44.5,3,20,373,5.6,14,361,530,24,6.9,433,11,1.67
2017110600,00-0027891,2,1.52,43,-2.5,26,384,5.5,22,348,513,30,6.9,464,10,1.00
2017110600,00-0027985,1,1.15,43,2.5,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017110600,00-0028002,1,1.87,43,2.5,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017110600,00-0029293,3,1.50,43,-2.5,26,384,5.5,22,348,513,30,6.9,464,10,1.40
2017110600,00-0030107,1,1.61,43,-2.5,26,384,5.5,22,348,513,30,6.9,464,10,1.67
2017110900,00-0027696,2,1.92,40,-6,19,361,4.9,21,343,564,24,5.9,407,12,1.17
2017110900,00-0027873,2,1.33,40,6,14,332,4.9,25,325,554,19,5.6,452,14,1.00
2017110900,00-0028434,1,1.71,40,-6,19,361,4.9,21,343,564,24,5.9,407,12,2.20
2017110900,00-0031257,1,1.55,40,-6,19,361,4.9,21,343,564,24,5.9,407,12,1.00
2017111200,00-0030801,1,1.06,48.5,-2,18,359,5.3,25,370,573,14,6.1,466,22,1.33
2017111200,00-0031359,1,1.34,48.5,2,10,326,5.4,25,329,554,22,6,406,11,1.40
2017111200,00-0032117,1,1.00,48.5,2,10,326,5.4,25,329,554,22,6,406,11,1.00
2017111200,00-0032765,3,1.92,48.5,-2,18,359,5.3,25,370,573,14,6.1,466,22,1.83
2017111201,00-0028002,1,1.87,37.5,4.5,9,320,5.1,22,343,529,18,5.9,432,10,1.00
2017111201,00-0029795,1,1.40,37.5,-4.5,26,384,5.5,22,348,513,30,6.9,464,10,1.00
2017111201,00-0031381,2,1.86,37.5,4.5,9,320,5.1,22,343,529,18,5.9,432,10,1.17
2017111202,00-0027006,1,1.47,42.5,10,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017111202,00-0027891,2,1.52,42.5,-10,31,410,5.1,13,360,525,28,6.6,467,14,1.00
2017111202,00-0029293,1,1.51,42.5,-10,31,410,5.1,13,360,525,28,6.6,467,14,1.33
2017111202,00-0030107,1,1.61,42.5,-10,31,410,5.1,13,360,525,28,6.6,467,14,1.75
2017111202,00-0031387,1,1.09,42.5,-10,31,410,5.1,13,360,525,28,6.6,467,14,1.00
2017111202,00-0033080,1,1.00,42.5,10,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017111203,00-0027793,1,2.06,47,-10.5,30,404,5.7,20,320,513,23,7.3,488,15,1.43
2017111203,00-0030470,1,1.07,47,-10.5,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017111203,00-0031339,1,1.41,47,10.5,7,308,5.2,22,297,499,20,5.8,385,14,1.60
2017111203,00-0033857,3,1.75,47,-10.5,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017111205,00-0026189,1,1.45,44.5,1.5,22,382,5.4,20,329,558,30,6.4,466,13,1.20
2017111205,00-0031390,1,1.22,44.5,1.5,22,382,5.4,20,329,558,30,6.4,466,13,1.00
2017111205,00-0031418,1,1.40,44.5,-1.5,24,382,6,26,371,549,22,7.3,440,17,1.00
2017111205,00-0032688,3,1.25,44.5,-1.5,24,382,6,26,371,549,22,7.3,440,17,1.00
2017111206,00-0024389,1,1.53,40.5,-4.5,16,349,5,14,336,561,20,5.6,489,13,1.33
2017111206,00-0027681,2,1.53,40.5,4.5,17,356,5,21,369,605,27,5.9,398,5,1.00
2017111206,00-0027942,1,1.78,40.5,4.5,17,356,5,21,369,605,27,5.9,398,5,1.83
2017111206,00-0029580,1,1.43,40.5,-4.5,16,349,5,14,336,561,20,5.6,489,13,1.17
2017111207,00-0029572,1,1.19,42.5,-1,28,388,5.3,23,306,531,23,6,472,13,1.67
2017111207,00-0030035,4,1.19,42.5,-1,28,388,5.3,23,306,531,23,6,472,13,1.67
2017111207,00-0030404,1,1.24,42.5,1,1,252,4.6,19,324,555,13,5.2,364,10,1.00
2017111207,00-0031588,2,1.92,42.5,-1,28,388,5.3,23,306,531,23,6,472,13,2.50
2017111207,00-0031941,2,1.57,42.5,1,1,252,4.6,19,324,555,13,5.2,364,10,1.25
2017111208,00-0030431,3,1.32,44.5,-12.5,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017111208,00-0030564,2,1.77,44.5,12.5,12,329,5.3,28,324,555,21,5.8,418,15,1.50
2017111208,00-0031325,2,1.44,44.5,-12.5,32,436,5.7,16,321,501,30,7.1,440,14,1.75
2017111208,00-0031326,1,1.33,44.5,12.5,12,329,5.3,28,324,555,21,5.8,418,15,1.00
2017111208,00-0032241,1,1.38,44.5,-12.5,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017111209,00-0022127,1,1.53,48.5,3.5,8,315,5.1,16,362,553,22,5.8,402,9,1.00
2017111209,00-0027944,1,1.94,48.5,-3.5,13,332,5.1,21,371,559,28,5.7,403,7,1.80
2017111209,00-0030516,1,1.25,48.5,3.5,8,315,5.1,16,362,553,22,5.8,402,9,1.00
2017111209,00-0031228,1,1.42,48.5,-3.5,13,332,5.1,21,371,559,28,5.7,403,7,1.50
2017111209,00-0031570,1,1.21,48.5,-3.5,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017111209,00-0032392,1,1.44,48.5,-3.5,13,332,5.1,21,371,559,28,5.7,403,7,1.50
2017111210,00-0028903,1,1.27,41.5,3,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017111210,00-0030068,1,1.23,41.5,3,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017111210,00-0032385,3,1.54,41.5,-3,25,383,5.3,20,344,544,27,6.6,491,13,2.00
2017111210,00-0032659,1,1.00,41.5,-3,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017111210,00-0033307,1,1.00,41.5,3,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017111210,00-0033881,1,1.25,41.5,-3,25,383,5.3,20,344,544,27,6.6,491,13,1.50
2017111211,00-0026201,1,1.65,44.5,-7,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017111211,00-0027656,2,1.90,44.5,-7,23,382,4.9,17,294,491,29,6.1,428,9,1.50
2017111211,00-0027685,4,1.62,44.5,7,5,296,5.7,18,367,590,24,6.4,390,6,1.00
2017111211,00-0027874,1,2.06,44.5,7,5,296,5.7,18,367,590,24,6.4,390,6,1.17
2017111211,00-0030288,1,1.00,44.5,-7,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017111211,00-0031062,1,1.44,44.5,-7,23,382,4.9,17,294,491,29,6.1,428,9,1.40
2017111211,00-0031236,2,1.33,44.5,-7,23,382,4.9,17,294,491,29,6.1,428,9,1.67
2017111300,00-0027675,2,1.33,38.5,-8,29,393,5.4,15,339,528,26,6.5,431,14,1.00
2017111300,00-0028067,1,1.75,38.5,8,11,327,5.3,21,351,550,25,6.1,353,7,1.67
2017111300,00-0030085,1,1.09,38.5,8,11,327,5.3,21,351,550,25,6.1,353,7,1.25
2017111300,00-0031382,1,1.57,38.5,8,11,327,5.3,21,351,550,25,6.1,353,7,1.75
2017111300,00-0031547,1,1.50,38.5,8,11,327,5.3,21,351,550,25,6.1,353,7,1.75
2017111300,00-0032055,2,1.50,38.5,-8,29,393,5.4,15,339,528,26,6.5,431,14,1.43
2017111300,00-0033280,1,1.67,38.5,-8,29,393,5.4,15,339,528,26,6.5,431,14,1.00
2017111600,00-0024389,1,1.53,44.5,7,7,308,5.2,22,297,499,20,5.8,385,14,1.25
2017111600,00-0027690,1,1.84,44.5,7,7,308,5.2,22,297,499,20,5.8,385,14,1.00
2017111600,00-0027793,4,2.06,44.5,-7,17,356,5,21,369,605,27,5.9,398,5,1.50
2017111600,00-0029580,1,1.43,44.5,7,7,308,5.2,22,297,499,20,5.8,385,14,1.14
2017111600,00-0031373,1,1.69,44.5,-7,17,356,5,21,369,605,27,5.9,398,5,2.00
2017111600,00-0032135,1,1.50,44.5,-7,17,356,5,21,369,605,27,5.9,398,5,1.00
2017111900,00-0029293,2,1.51,41,-3,9,320,5.1,22,343,529,18,5.9,432,10,2.00
2017111900,00-0031387,1,1.09,41,-3,9,320,5.1,22,343,529,18,5.9,432,10,1.00
2017111900,00-0032104,1,1.10,41,-3,9,320,5.1,22,343,529,18,5.9,432,10,1.00
2017111900,00-0033896,2,1.00,41,3,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017111900,00-0033932,1,2.00,41,-3,9,320,5.1,22,343,529,18,5.9,432,10,2.00
2017111901,00-0032257,2,1.21,37,7,2,268,4.6,33,289,509,17,4.8,429,9,1.00
2017111901,00-0032966,1,1.00,37,7,2,268,4.6,33,289,509,17,4.8,429,9,1.00
2017111902,00-0022943,1,1.50,38.5,-2.5,26,384,5.5,22,348,513,30,6.9,464,10,1.25
2017111902,00-0026901,1,1.43,38.5,-2.5,26,384,5.5,22,348,513,30,6.9,464,10,1.00
2017111902,00-0031381,2,1.89,38.5,2.5,6,303,5,34,333,569,18,5.6,435,12,1.29
2017111902,00-0032426,1,1.00,38.5,-2.5,26,384,5.5,22,348,513,30,6.9,464,10,1.00
2017111903,00-0022921,2,1.92,38.5,2.5,32,436,5.7,16,321,501,30,7.1,440,14,1.80
2017111903,00-0029615,1,1.23,38.5,-2.5,19,361,4.9,21,343,564,24,5.9,407,12,1.00
2017111903,00-0030300,1,1.38,38.5,2.5,32,436,5.7,16,321,501,30,7.1,440,14,1.14
2017111903,00-0030564,2,1.77,38.5,-2.5,19,361,4.9,21,343,564,24,5.9,407,12,1.44
2017111903,00-0031326,1,1.29,38.5,-2.5,19,361,4.9,21,343,564,24,5.9,407,12,1.00
2017111903,00-0032725,1,1.00,38.5,-2.5,19,361,4.9,21,343,564,24,5.9,407,12,1.00
2017111904,00-0027981,1,1.70,46,1.5,12,329,5.3,28,324,555,21,5.8,418,15,1.00
2017111904,00-0029572,1,1.18,46,1.5,12,329,5.3,28,324,555,21,5.8,418,15,1.50
2017111904,00-0030035,2,1.29,46,1.5,12,329,5.3,28,324,555,21,5.8,418,15,1.57
2017111904,00-0030431,1,1.34,46,-1.5,1,252,4.6,19,324,555,13,5.2,364,10,1.00
2017111904,00-0033908,1,2.14,46,-1.5,1,252,4.6,19,324,555,13,5.2,364,10,1.75
2017111905,00-0024221,2,1.32,53,9.5,10,326,5.4,25,329,554,22,6,406,11,2.00
2017111905,00-0025396,2,1.42,53,-9.5,28,388,5.3,23,306,531,23,6,472,13,1.00
2017111905,00-0029697,3,1.71,53,-9.5,28,388,5.3,23,306,531,23,6,472,13,1.50
2017111905,00-0030404,1,1.28,53,9.5,10,326,5.4,25,329,554,22,6,406,11,1.00
2017111905,00-0031068,1,1.11,53,9.5,10,326,5.4,25,329,554,22,6,406,11,1.20
2017111905,00-0032760,2,1.50,53,9.5,10,326,5.4,25,329,554,22,6,406,11,1.00
2017111905,00-0032765,1,1.92,53,-9.5,28,388,5.3,23,306,531,23,6,472,13,2.00
2017111905,00-0033906,1,2.50,53,-9.5,28,388,5.3,23,306,531,23,6,472,13,1.00
2017111906,00-0030506,3,1.43,44.5,-9.5,27,388,5.7,19,347,561,32,6.9,464,10,1.57
2017111906,00-0032659,1,1.25,44.5,9.5,15,339,5.6,26,325,570,23,6.6,443,15,1.00
2017111906,00-0033040,1,1.42,44.5,-9.5,27,388,5.7,19,347,561,32,6.9,464,10,1.17
2017111908,00-0027681,1,1.53,37.5,2.5,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017111908,00-0027874,1,2.04,37.5,-2.5,16,349,5,14,336,561,20,5.6,489,13,1.14
2017111908,00-0027942,1,1.78,37.5,2.5,23,382,4.9,17,294,491,29,6.1,428,9,1.86
