game_id,receiver_player_id,hv_plays,avg_rz_targets,hv_plays_moving_avg16,hv_plays_moving_avg8,hv_plays_moving_avg4
2012102803,00-0020498,3,1.80,1.88,2.13,2.75
2016121109,00-0027874,1,2.06,1.38,1.13,1.00
2019101304,00-0034366,1,1.25,1.00,1.00,1.00
2013120500,00-0030564,1,1.33,1.67,1.67,1.25
2012112504,00-0026267,2,1.40,1.21,1.00,1.00
2014092109,00-0028016,1,1.12,1.17,1.25,1.50
2015110500,00-0032257,2,1.33,1.00,1.00,1.00
2011122403,00-0027105,1,1.00,1.00,1.00,1.00
2009110111,00-0025540,3,1.00,1.50,1.50,1.50
2019102706,00-0032543,1,1.13,1.00,1.00,1.00
2018102802,00-0034766,1,1.50,1.50,1.50,1.50
2013121512,00-0030542,1,1.25,1.43,1.43,1.25
2013111712,00-0026176,2,1.49,2.13,2.25,1.75
2013092900,00-0030400,1,1.00,3.00,3.00,3.00
2010101003,00-0026176,1,1.00,1.00,1.00,1.00
2018121604,00-0033009,2,1.33,1.94,2.13,2.00
2019102011,00-0031544,2,1.46,1.75,1.88,2.00
2017111911,00-0030874,1,1.05,1.08,1.00,1.00
2011121104,00-0027996,1,1.17,2.00,2.00,2.00
2016110300,00-0027944,3,1.88,2.25,2.38,2.50
2016103002,00-0026035,1,1.54,1.38,1.38,1.25
2009110106,00-0020498,3,1.60,2.00,2.00,2.00
2009120607,00-0017162,2,1.67,1.50,1.50,1.50
2016112701,00-0031301,1,1.00,1.00,1.00,1.00
2017111900,00-0031387,1,1.09,1.19,1.13,1.00
2011122600,00-0027696,1,1.72,1.75,1.75,1.75
2019111704,00-0030821,1,1.55,1.38,1.25,1.25
2011103007,00-0027322,1,1.44,1.50,1.50,1.25
2009112904,00-0026998,3,1.33,1.29,1.29,1.25
2019120812,00-0034981,1,1.20,1.00,1.00,1.00
2014101210,00-0029638,1,1.57,1.56,1.63,1.25
2017100112,00-0027061,1,1.43,1.44,1.38,1.00
2011112709,00-0027725,1,1.00,1.33,1.33,1.33
2009110802,00-0026237,1,1.60,1.00,1.00,1.00
2014113010,00-0027681,2,1.42,1.44,1.50,1.50
2015101102,00-0028434,1,1.35,1.56,1.63,1.75
2018112201,00-0030472,1,1.86,1.69,1.75,1.00
2013090802,00-0026184,1,1.14,1.38,1.13,1.00
2018093004,00-0030564,5,1.76,2.25,2.38,2.75
2019110301,00-0029000,1,1.44,1.31,1.38,1.25
2009110108,00-0023496,2,1.00,1.75,1.75,1.75
2014113011,00-0029854,1,2.00,1.00,1.00,1.00
2013090802,00-0026201,2,1.56,1.44,1.50,1.75
2014122810,00-0024466,1,1.79,1.56,1.63,1.75
2012112509,00-0023500,1,1.69,1.09,1.13,1.25
2014113006,00-0030496,3,1.60,1.57,1.57,1.75
2016010307,00-0030472,1,2.00,1.88,2.25,2.75
2015121311,00-0032256,2,1.50,1.00,1.00,1.00
2015110101,00-0030992,1,1.17,1.50,1.50,1.50
2013092201,00-0029632,2,1.60,1.00,1.00,1.00
2017110505,00-0029137,2,1.84,1.38,1.38,1.00
2018110500,00-0031544,1,1.41,1.69,1.63,2.00
2012120910,00-0026986,1,1.57,1.56,1.88,2.00
2014102611,00-0029689,1,1.33,1.27,1.25,1.50
2016102308,00-0031310,1,1.00,1.00,1.00,1.00
2018102500,00-0033118,1,1.14,1.00,1.00,1.00
2011120403,00-0027135,1,1.20,1.00,1.00,1.00
2009110809,00-0023564,1,2.50,2.00,2.00,2.00
2017112607,00-0032241,1,1.36,1.14,1.25,1.00
2017111905,00-0024221,2,1.32,1.44,1.50,1.50
2019122910,00-0029632,1,1.36,1.38,1.00,1.00
2015101110,00-0027685,2,1.58,1.88,1.75,1.75
2016102304,00-0031236,1,1.40,1.80,2.00,2.00
2010100309,00-0025425,2,1.25,1.44,1.38,1.25
2010112100,00-0010500,1,1.58,1.14,1.00,1.00
2019120803,00-0035297,1,1.00,1.00,1.00,1.00
2019090900,00-0032765,1,2.17,2.06,2.13,1.75
2013120806,00-0027793,1,1.83,1.75,1.88,2.25
2010122605,00-0027702,2,1.40,1.64,1.88,1.75
2014122812,00-0026189,1,1.50,1.88,1.75,1.75
2010121901,00-0027322,3,1.17,1.50,1.50,1.50
2013111000,00-0023462,1,1.84,1.88,1.75,1.25
2016092510,00-0027793,2,2.14,2.13,2.25,2.75
2009112902,00-0025622,1,1.75,2.00,2.00,2.00
2014122001,00-0021547,4,1.64,1.81,2.00,2.25
2013100605,00-0025549,1,1.60,1.88,1.63,1.25
2011112005,00-0022127,1,1.31,1.81,2.00,2.00
2017102201,00-0033280,1,1.40,1.00,1.00,1.00
2015102510,00-0030542,2,1.42,1.38,1.38,1.25
2018093010,00-0033307,1,1.60,1.00,1.00,1.00
2019112500,00-0030663,2,1.29,1.38,1.13,1.00
2011121812,00-0022414,2,1.71,1.75,1.88,1.75
2015102505,00-0031068,2,1.17,1.00,1.00,1.00
2017111911,00-0026189,2,1.45,1.63,1.88,2.00
2012090902,00-0027518,1,1.67,1.00,1.00,1.00
2009101112,00-0020498,1,1.67,2.50,2.50,2.50
2009102600,00-0020494,1,1.00,1.60,1.60,1.75
2018092300,00-0029931,1,1.00,1.00,1.00,1.00
2019090810,00-0033881,2,1.29,1.50,1.13,1.25
2019091507,00-0034159,2,1.00,3.00,3.00,3.00
2015122800,00-0027942,1,1.77,2.06,2.00,2.25
2019122908,00-0033040,1,1.50,2.06,1.63,2.00
2018110406,00-0034837,1,1.67,2.25,2.25,2.25
2017112606,00-0029137,1,1.82,1.38,1.13,1.25
2011121109,00-0024466,2,1.81,1.69,1.63,1.75
2014110205,00-0028112,2,1.29,1.19,1.25,1.25
2014111611,00-0027005,1,1.62,1.50,1.38,1.75
2019112406,00-0034631,1,1.00,1.00,1.00,1.00
2018111110,00-0032241,1,1.50,1.38,1.38,1.50
2019112401,00-0031051,1,1.40,1.44,1.50,1.75
2011103002,00-0022165,1,1.35,1.50,1.75,1.00
2012111107,00-0026996,1,1.68,1.38,1.50,2.00
2009122707,00-0025414,1,1.40,1.50,1.50,1.50
2009122007,00-0023630,1,1.25,1.00,1.00,1.00
2015112204,00-0031273,2,1.00,2.00,2.00,2.00
2010102410,00-0022766,1,1.18,1.56,1.50,1.75
2010110704,00-0025418,1,2.00,1.73,2.00,2.00
2019112407,00-0033932,1,1.85,2.06,2.13,2.25
2010121905,00-0014655,1,1.40,1.00,1.00,1.00
2016101609,00-0030506,1,1.38,1.44,1.25,1.25
2019091509,00-0031934,1,1.00,1.00,1.00,1.00
2019121513,00-0033699,1,1.29,1.31,1.25,1.25
2013120100,00-0025418,2,1.71,1.38,1.50,1.50
2019111710,00-0032208,1,1.44,1.19,1.25,1.25
2015120613,00-0023500,2,1.50,1.13,1.25,1.00
2012122309,00-0024345,1,1.44,1.14,1.14,1.25
2009101108,00-0022781,1,1.00,1.00,1.00,1.00
2011103001,00-0021931,1,1.22,1.73,2.00,1.75
2019122905,00-0031381,2,2.08,2.00,1.88,2.00
2012120912,00-0027783,2,1.00,1.00,1.00,1.00
2013100604,00-0026937,1,1.32,1.19,1.38,1.75
2015100410,00-0030525,3,2.20,1.33,1.33,1.25
2018112503,00-0033460,1,1.25,1.33,1.33,1.33
2017092413,00-0024221,2,1.31,1.38,1.50,1.50
2019102706,00-0030431,1,1.42,1.69,1.50,1.00
2019120105,00-0030506,1,1.55,1.94,1.38,1.25
2010111406,00-0026996,1,1.44,1.43,1.43,1.25
2012102808,00-0024287,1,1.00,1.33,1.33,1.50
2015092007,00-0025389,1,1.94,2.06,1.88,2.00
2017122410,00-0030300,1,1.39,1.25,1.25,1.00
2015122705,00-0030450,1,1.00,1.00,1.00,1.00
2010091901,00-0024267,1,1.30,1.55,1.63,1.75
2011010200,00-0023437,1,1.20,1.00,1.00,1.00
2017101502,00-0033069,1,2.20,1.00,1.00,1.00
2017010103,00-0029608,1,1.74,2.19,2.00,1.50
2018091603,00-0031382,2,1.67,1.44,1.63,2.00
2015102600,00-0030992,1,1.20,1.00,1.00,1.00
2016091803,00-0030564,2,1.77,2.00,1.50,1.25
2013120805,00-0025549,1,1.59,1.88,1.38,1.50
2010101003,00-0020494,1,1.89,1.31,1.13,1.25
2017111208,00-0031325,2,1.44,1.88,1.75,2.25
2012010114,00-0026983,3,1.18,1.25,1.50,1.50
2015122400,00-0026986,1,1.45,1.56,1.63,1.75
2014121410,00-0028067,1,2.00,1.75,2.00,2.00
2016112011,00-0027791,1,1.58,1.11,1.13,1.00
2016010310,00-0031384,1,1.25,1.36,1.50,2.00
2012102809,00-0027651,1,1.20,1.20,1.20,1.00
2013111001,00-0027942,3,1.69,2.13,2.00,1.75
2015120607,00-0022943,1,1.39,1.56,1.75,2.50
2010111100,00-0025631,1,1.29,1.00,1.00,1.00
2012100702,00-0025465,3,1.65,1.56,1.63,1.75
2011101609,00-0024466,2,1.81,1.75,2.00,1.75
2010101706,00-0026189,1,1.33,1.73,2.25,2.00
2011100206,00-0027912,1,1.80,1.50,1.50,1.50
2018092311,00-0031428,1,1.66,1.63,1.38,1.50
2015121900,00-0024334,2,2.03,1.56,1.63,2.25
2018092312,00-0032211,1,1.06,1.44,1.38,1.25
2018111200,00-0034844,1,1.80,1.33,1.33,1.33
2012102802,00-0027997,1,1.10,1.22,1.25,1.50
2018111109,00-0032160,1,1.54,1.63,1.75,1.75
2016101608,00-0031941,2,1.77,1.50,1.50,1.75
2011100200,00-0026364,1,1.69,1.50,1.38,1.00
2017010100,00-0031285,1,1.48,1.20,1.25,1.25
2010122605,00-0022922,4,1.50,1.47,1.50,1.50
2017122401,00-0030422,1,1.20,1.21,1.38,1.50
2016121802,00-0027061,2,1.44,1.56,1.63,1.50
2014112302,00-0026201,1,1.69,1.63,1.50,1.25
2016120411,00-0028411,1,1.80,1.50,1.50,2.00
2013091505,00-0024313,1,1.50,1.38,1.38,1.00
2011091108,00-0026235,1,1.73,1.56,1.50,1.25
2018111101,00-0032765,2,2.08,2.06,2.25,2.50
2012123010,00-0028042,1,1.00,1.00,1.00,1.00
2010111403,00-0027125,1,1.17,2.00,2.00,2.00
2009111500,00-0020337,2,1.20,1.75,1.75,1.75
2010092607,00-0020494,2,1.89,1.25,1.00,1.00
2011091112,00-0026170,1,1.86,1.57,1.88,1.50
2017110500,00-0029632,1,1.39,1.44,1.50,1.75
2017122405,00-0032058,1,1.13,1.23,1.00,1.00
2019120110,00-0033923,1,1.36,1.60,1.50,1.25
2015092707,00-0027942,4,1.74,1.88,1.88,1.75
2009092702,00-0020494,4,1.00,1.00,1.00,1.00
2017121013,00-0032426,1,1.00,1.00,1.00,1.00
2016091100,00-0027944,1,1.85,2.19,2.00,1.75
2015092003,00-0030521,1,1.22,1.22,1.25,1.25
2013092909,00-0027874,2,1.77,2.38,2.38,2.75
2011010208,00-0026235,1,1.73,1.60,1.75,1.25
2016111306,00-0031273,1,1.70,1.50,1.50,1.50
2010111409,00-0027063,1,1.20,1.00,1.00,1.00
2016120400,00-0033040,1,1.83,1.17,1.17,1.25
2017091100,00-0031376,1,1.29,1.40,1.40,1.00
2018092313,00-0029293,1,1.57,1.63,1.50,1.25
2015122700,00-0031428,2,1.69,2.50,2.88,3.00
2012122200,00-0027944,1,1.69,1.94,1.50,1.50
2019102707,00-0032765,2,2.17,1.88,1.63,1.50
2019120813,00-0033908,2,1.81,2.38,2.75,3.25
2010112108,00-0023612,1,1.80,1.17,1.17,1.25
2009122006,00-0023465,3,1.63,1.50,1.50,1.50
2016010312,00-0031418,2,1.50,1.43,1.43,1.75
2009121303,00-0026373,1,1.40,1.00,1.00,1.00
2014092900,00-0030506,2,1.00,1.00,1.00,1.00
2011122401,00-0028112,1,1.00,1.00,1.00,1.00
2019120811,00-0027150,1,1.89,1.69,1.75,2.25
2018091612,00-0031339,1,1.39,1.19,1.00,1.00
2013122208,00-0030532,1,1.00,1.00,1.00,1.00
2012120209,00-0029613,1,1.00,1.00,1.00,1.00
2013091507,00-0027902,3,1.65,1.88,2.00,2.25
2012112201,00-0026162,2,1.11,1.00,1.00,1.00
2018110401,00-0031228,1,1.43,1.44,1.75,2.00
2017121706,00-0030091,2,1.00,1.00,1.00,1.00
2018092700,00-0031236,2,1.39,2.06,2.38,2.75
2010102405,00-0026210,1,1.40,1.67,1.75,2.00
2015100800,00-0022044,4,2.04,1.94,1.50,1.50
2015111502,00-0031408,3,1.47,1.94,1.50,2.00
2011091813,00-0026000,1,1.30,1.23,1.38,1.25
2011010200,00-0024334,2,2.59,1.69,1.50,1.25
2017092401,00-0031299,2,1.63,1.94,1.38,1.50
2010112802,00-0027061,1,1.00,1.00,1.00,1.00
2015101100,00-0030061,1,1.24,1.67,1.88,2.25
2016102306,00-0026901,1,1.42,1.25,1.13,1.25
2014101300,00-0027985,1,1.14,1.00,1.00,1.00
2013120107,00-0030431,1,1.40,1.00,1.00,1.00
2015112205,00-0028002,1,1.94,2.19,2.13,2.25
2012100711,00-0024466,4,1.74,1.63,1.50,1.75
2015092712,00-0031325,1,1.71,1.55,1.50,1.25
2017092411,00-0026176,3,1.81,2.06,2.13,2.75
2019121502,00-0026035,1,1.54,1.19,1.00,1.00
2018101408,00-0027996,1,1.38,1.19,1.25,1.50
2018111111,00-0029000,1,1.49,1.44,1.50,1.75
2014122814,00-0028149,1,1.25,1.00,1.00,1.00
2016112707,00-0030525,1,1.81,1.25,1.13,1.00
2015120611,00-0027874,2,2.10,2.00,1.75,2.00
2011100205,00-0021148,1,1.12,1.14,1.13,1.00
2011091100,00-0027675,1,1.00,1.00,1.00,1.00
2016120411,00-0032160,1,1.75,1.71,1.71,2.00
2017010115,00-0030089,1,1.38,1.38,1.38,1.50
2016091804,00-0026201,3,1.71,1.44,1.38,1.50
2012111804,00-0027902,2,1.68,1.81,1.63,1.25
2012100706,00-0025410,1,1.66,1.94,1.75,2.00
2015121302,00-0029632,1,1.40,1.50,1.75,1.50
2014092106,00-0024267,1,1.52,1.50,1.50,1.50
2009122007,00-0026035,1,1.00,1.00,1.00,1.00
2012110409,00-0029129,1,1.75,1.00,1.00,1.00
2012100707,00-0027681,1,1.67,1.44,1.50,1.50
2013122204,00-0029155,3,1.60,1.33,1.33,1.33
2019121509,00-0033611,3,1.00,1.40,1.25,1.25
2012101500,00-0027690,2,1.58,1.25,1.38,1.25
2012090901,00-0027981,1,1.00,1.00,1.00,1.00
2015120609,00-0032187,1,1.00,1.50,1.50,1.50
2019091501,00-0030549,1,1.61,1.63,1.63,1.25
2017101502,00-0029615,1,1.24,1.40,1.50,1.50
2013122209,00-0028009,1,1.25,1.00,1.00,1.00
2016122407,00-0031273,1,1.64,1.50,1.50,1.50
2016091111,00-0030107,1,1.79,1.45,1.38,1.25
2013101300,00-0028061,2,1.00,1.00,1.00,1.00
2011122402,00-0023176,1,1.18,1.14,1.13,1.25
2016110607,00-0031359,1,1.39,1.60,1.63,2.00
2014102604,00-0028074,1,1.22,1.00,1.00,1.00
2009101109,00-0022921,3,3.00,2.00,2.00,2.00
2010091908,00-0022922,2,1.50,1.50,1.63,1.50
2016110610,00-0032144,1,1.00,1.00,1.00,1.00
2010092000,00-0024301,1,1.43,1.33,1.33,1.33
2018100709,00-0030061,3,1.58,1.44,1.50,1.25
2019102712,00-0031325,1,1.39,1.94,2.00,2.75
2017101504,00-0030801,1,1.07,1.31,1.38,1.50
2017122501,00-0031590,1,1.29,1.00,1.00,1.00
2018101405,00-0030035,1,1.52,1.94,1.63,2.25
2018120204,00-0031382,3,1.73,1.50,1.63,1.25
2013112400,00-0025460,1,1.40,1.25,1.25,1.50
2017101507,00-0022921,4,1.94,1.63,2.13,2.00
2012101408,00-0022097,2,1.57,1.31,1.38,1.50
2013092202,00-0029614,2,1.20,1.33,1.33,1.50
2018093010,00-0032144,1,1.41,1.38,1.63,1.75
2017121800,00-0032009,1,1.17,1.08,1.13,1.00
2016100906,00-0032135,1,1.20,1.00,1.00,1.00
2009102507,00-0020337,1,1.00,4.00,4.00,4.00
2019121501,00-0033460,1,1.20,1.56,1.63,2.00
2014092803,00-0020498,2,1.68,2.06,2.13,2.50
2013091511,00-0022427,2,1.73,1.50,1.50,2.00
2013091501,00-0029269,1,1.00,1.33,1.33,1.33
2009122002,00-0025389,1,2.00,2.20,2.20,2.25
2018121610,00-0034676,2,1.00,1.00,1.00,1.00
2012102106,00-0022943,1,1.32,1.31,1.25,1.00
2016122410,00-0027873,1,1.31,1.19,1.00,1.00
2012111804,00-0029664,1,1.33,1.20,1.20,1.25
2015112206,00-0026069,1,1.35,1.06,1.00,1.00
2011092503,00-0023176,1,1.13,1.14,1.14,1.00
2019120106,00-0031547,4,1.47,1.25,1.38,1.75
2009112203,00-0002099,1,1.00,1.00,1.00,1.00
2009120611,00-0023921,1,1.50,2.00,2.00,2.50
2018120211,00-0034766,1,1.33,1.33,1.33,1.25
2016010305,00-0032218,1,1.33,1.43,1.43,1.75
2018111810,00-0030470,1,1.05,1.06,1.00,1.00
2018100702,00-0032134,1,1.29,1.00,1.00,1.00
2013091508,00-0027029,2,1.45,1.25,1.25,1.25
2014120703,00-0030564,1,1.43,1.69,1.88,2.50
2010120506,00-0024221,3,1.29,1.75,1.63,2.25
2018091613,00-0030525,1,1.74,1.25,1.00,1.00
2017120311,00-0033895,1,1.20,1.50,1.50,1.50
2012120211,00-0028086,1,1.67,1.85,1.50,1.75
2013102005,00-0022044,2,1.81,2.50,2.75,2.50
2017121100,00-0026035,2,1.57,1.31,1.38,1.00
2018092700,00-0033908,3,1.93,1.58,1.50,1.75
2017101504,00-0029293,2,1.38,1.56,1.38,1.50
2016112706,00-0030422,2,1.20,1.00,1.00,1.00
2014111604,00-0029159,1,1.42,1.29,1.29,1.25
2014122813,00-0027874,2,2.14,2.13,2.25,2.25
2014102700,00-0022127,1,1.47,1.63,1.75,1.50
2014112307,00-0027758,1,1.50,1.56,1.88,1.50
2018110410,00-0034272,3,3.00,1.00,1.00,1.00
2015110802,00-0026345,1,1.89,1.31,1.00,1.00
2010120504,00-0026465,2,1.40,1.43,1.43,1.50
2016010314,00-0032211,1,1.00,1.00,1.00,1.00
2011120100,00-0028434,1,2.00,1.00,1.00,1.00
2013112402,00-0023496,1,1.74,2.13,2.38,2.25
2014101906,00-0031428,1,1.33,1.00,1.00,1.00
2011121700,00-0027902,1,1.57,1.86,2.13,2.00
2015112900,00-0026189,1,1.50,1.69,1.50,1.25
2009122706,00-0011754,4,1.83,1.82,1.88,1.75
2019102702,00-0031428,1,1.58,1.63,1.50,1.50
2010091208,00-0026035,1,1.14,1.00,1.00,1.00
2015092708,00-0028263,1,1.08,1.60,1.50,1.25
2011091806,00-0026998,1,1.41,1.63,1.75,1.50
2017091009,00-0029608,1,1.72,2.06,1.75,1.75
2017101600,00-0029580,1,1.48,1.56,1.63,1.50
2012092400,00-0025431,1,1.63,1.50,1.25,1.00
2013110305,00-0030279,4,1.75,2.00,2.00,2.00
2014090703,00-0022044,2,1.92,2.56,2.38,2.25
2009100401,00-0020397,2,2.00,2.00,2.00,2.00
2016112402,00-0029275,2,1.54,1.25,1.38,1.50
2013112500,00-0024221,3,1.33,1.75,1.75,2.00
2010101708,00-0023310,1,1.67,1.75,1.75,1.75
2016120100,00-0027902,2,1.69,1.69,1.25,1.00
2012111106,00-0026224,1,1.11,1.75,1.75,2.25
2010111404,00-0024272,1,1.44,1.44,1.25,1.00
2015112911,00-0025516,2,1.40,1.19,1.00,1.00
2018093004,00-0032355,1,1.14,1.17,1.17,1.25
2012101410,00-0026998,3,1.52,1.38,1.50,1.25
2015092708,00-0026281,2,1.25,1.00,1.00,1.00
2017123102,00-0029293,2,1.51,1.63,1.75,1.25
2013092206,00-0026780,1,1.25,1.25,1.25,1.25
2014102611,00-0027005,1,1.64,1.44,1.38,1.50
2019121506,00-0032214,1,1.42,1.38,1.38,1.25
2018100704,00-0032200,1,1.91,1.33,1.33,1.50
2012120300,00-0026345,3,1.93,1.81,1.75,1.50
2014110200,00-0030821,3,2.00,3.00,3.00,3.00
2018101403,00-0034366,1,1.00,1.00,1.00,1.00
2015112209,00-0022921,1,1.99,2.00,2.38,1.50
2016100903,00-0031912,2,1.50,1.00,1.00,1.00
2014110209,00-0028434,1,1.28,1.44,1.63,1.50
2017111211,00-0029689,1,1.27,1.44,1.63,2.00
2018111500,00-0031381,2,2.00,1.75,2.00,2.75
2014101204,00-0026901,3,1.44,1.44,1.50,1.50
2010102412,00-0024267,2,1.29,1.40,1.38,1.00
2012092312,00-0028086,1,1.00,2.40,2.40,2.00
2017112610,00-0033025,1,1.00,1.20,1.20,1.25
2016112011,00-0028002,2,1.91,1.69,1.13,1.00
2019120804,00-0032972,1,1.19,1.13,1.13,1.00
2013111706,00-0028116,1,1.00,1.25,1.25,1.25
2011110609,00-0027265,1,2.00,2.00,2.00,2.00
2019121200,00-0035703,1,1.00,1.00,1.00,1.00
2017100810,00-0026201,1,1.65,1.50,1.25,1.25
2016122409,00-0033110,1,1.00,1.00,1.00,1.00
2014091408,00-0025399,1,1.24,1.21,1.13,1.25
2012123005,00-0024243,2,1.48,1.25,1.38,1.75
2018092305,00-0030068,1,1.31,1.13,1.25,1.25
2018122308,00-0034510,1,1.00,1.25,1.25,1.25
2016111305,00-0031299,2,1.56,1.94,2.00,1.25
2012092313,00-0025460,3,1.33,1.31,1.13,1.00
2015122008,00-0026281,1,1.59,1.38,1.50,1.00
2012110409,00-0027135,2,1.38,1.14,1.14,1.25
2013122202,00-0027918,1,1.75,1.00,1.00,1.00
2014100508,00-0023921,2,1.68,1.44,1.38,1.00
2013102700,00-0027218,1,1.33,1.00,1.00,1.00
2011091813,00-0022044,2,1.91,2.13,2.25,2.25
2017091704,00-0032128,1,1.50,1.40,1.40,1.50
2016122600,00-0030516,1,1.23,1.18,1.25,1.50
2010121900,00-0025410,2,1.72,1.75,2.13,2.50
2013102702,00-0028074,1,1.40,1.00,1.00,1.00
2017100808,00-0027696,1,1.89,1.25,1.00,1.00
2011121810,00-0027691,2,1.11,1.25,1.25,1.25
2009111505,00-0025414,1,1.50,1.33,1.33,1.33
2018093004,00-0031387,1,1.28,1.19,1.13,1.25
2010110706,00-0023968,1,1.00,1.00,1.00,1.00
2014092805,00-0029209,1,1.20,1.75,1.75,1.75
2013111001,00-0030549,1,1.25,1.00,1.00,1.00
2013121600,00-0030400,1,1.43,1.60,1.60,1.25
2017010108,00-0030290,1,1.33,1.00,1.00,1.00
2016092508,00-0028434,4,1.61,1.69,1.50,1.50
2014111602,00-0027918,3,1.43,1.13,1.25,1.25
2016092505,00-0030874,1,1.00,1.17,1.17,1.25
2016112003,00-0030107,1,1.70,1.50,1.38,1.50
2019101308,00-0033288,1,1.76,1.63,1.63,1.50
2016121811,00-0028263,1,1.09,1.31,1.25,1.25
2019102708,00-0033455,1,1.00,1.20,1.20,1.25
2012121608,00-0029638,1,1.25,1.00,1.00,1.00
2011112710,00-0027690,2,1.50,1.33,1.33,1.50
2019122915,00-0029892,1,1.31,1.13,1.25,1.25
2014091411,00-0026176,3,1.59,1.81,1.38,1.50
2019100700,00-0031382,2,1.68,1.63,1.63,1.75
2016110609,00-0029608,2,1.76,2.19,2.38,2.75
2012093006,00-0026366,1,1.22,1.29,1.29,1.25
2013121506,00-0027135,1,1.45,1.25,1.13,1.00
2017121704,00-0031376,3,1.25,1.20,1.00,1.00
2017111909,00-0030578,1,1.30,1.25,1.00,1.00
2018092303,00-0030564,2,1.76,2.13,2.75,2.75
2018090910,00-0030821,1,1.61,1.75,1.50,1.50
2016091807,00-0027902,1,1.69,1.94,2.25,2.75
2011101000,00-0026298,1,1.17,1.00,1.00,1.00
2018101400,00-0032741,1,1.20,1.00,1.00,1.00
2016100905,00-0028198,2,1.57,1.00,1.00,1.00
2012111105,00-0027873,1,1.53,1.44,1.25,1.25
2011121803,00-0020494,2,1.83,1.38,1.00,1.00
2019092902,00-0029000,1,1.47,1.31,1.50,1.50
2012112503,00-0028052,3,1.25,1.38,1.38,1.50
2011102400,00-0022084,1,1.67,1.63,1.25,1.25
2012093001,00-0023367,1,1.56,1.44,1.75,1.75
2017091707,00-0029388,2,1.50,1.00,1.00,1.00
2015110805,00-0024334,1,2.01,1.50,1.38,1.25
2016110608,00-0030470,1,1.11,1.40,1.50,1.50
2013122213,00-0026182,1,1.52,1.50,1.88,1.50
2013092600,00-0024221,1,1.30,1.75,1.75,2.00
2011121100,00-0022427,1,1.84,2.13,3.13,2.25
2016112402,00-0031339,1,1.40,1.50,1.38,1.75
2017101509,00-0031373,1,1.79,1.67,1.75,2.00
2012100711,00-0022929,2,1.36,1.31,1.25,1.25
2010091200,00-0026123,2,1.33,1.00,1.00,1.00
2012111101,00-0027156,1,1.17,1.00,1.00,1.00
2012121000,00-0022044,1,1.82,2.56,2.75,3.25
2016010311,00-0026289,1,1.36,1.00,1.00,1.00
2015091311,00-0029708,2,1.29,1.63,1.38,1.50
2015122005,00-0027681,2,1.45,1.44,1.50,1.25
2016111000,00-0032054,2,1.00,1.00,1.00,1.00
2016101610,00-0030542,1,1.37,1.56,1.75,1.75
2016091201,00-0030450,1,1.00,1.17,1.17,1.25
2014122109,00-0029588,1,1.00,1.50,1.50,1.50
2017123104,00-0031382,3,1.66,1.31,1.38,1.50
2017111905,00-0030216,1,1.09,1.10,1.13,1.00
2010103111,00-0023310,1,1.86,1.60,1.60,1.75
2011102300,00-0027874,1,1.80,1.25,1.25,1.25
2011122404,00-0022388,1,1.33,1.00,1.00,1.00
2011122412,00-0026986,2,1.50,1.25,1.25,1.25
2015102503,00-0027531,1,1.29,1.33,1.33,1.33
2012091601,00-0023564,2,1.95,1.31,1.50,1.25
2010122609,00-0024313,2,1.50,1.56,1.63,1.75
2015101500,00-0030663,1,2.00,1.00,1.00,1.00
2012122303,00-0027942,2,1.67,2.00,2.13,2.25
2014090710,00-0027902,1,1.76,1.94,1.75,1.25
2012111806,00-0027656,4,2.00,2.25,2.38,2.50
2013122910,00-0028040,2,1.59,1.54,1.88,1.25
2012091603,00-0026998,1,1.50,1.50,1.63,1.75
2012111200,00-0025410,1,1.64,1.81,1.75,1.75
2010122611,00-0004541,1,1.33,1.53,1.38,1.25
2016120409,00-0029638,1,1.63,1.56,1.13,1.00
2019110304,00-0034829,1,1.14,1.00,1.00,1.00
2013111007,00-0024389,2,1.24,1.31,1.38,1.25
2011091811,00-0027656,4,1.90,1.67,1.88,2.00
2009092714,00-0022165,1,1.00,1.00,1.00,1.00
2018102809,00-0022921,3,1.89,1.88,1.75,1.75
2010010313,00-0020516,1,1.33,1.50,1.50,1.75
2017102203,00-0032765,2,2.00,2.08,2.50,2.50
2010101711,00-0023408,1,1.29,1.20,1.20,1.25
2010122609,00-0025460,2,1.29,1.30,1.25,1.50
2010101011,00-0023564,1,2.00,1.33,1.33,1.25
2014120800,00-0023462,2,1.72,1.63,1.63,1.50
2010101010,00-0023921,2,1.85,2.00,1.75,1.75
2014113004,00-0031235,2,2.00,1.60,1.60,1.75
2018101500,00-0033307,1,1.50,1.00,1.00,1.00
2014101911,00-0030287,1,1.60,1.50,1.50,1.50
2010091911,00-0022427,1,1.82,1.63,1.63,1.50
2019092902,00-0029664,1,1.64,1.81,1.75,1.75
2017091007,00-0024389,1,1.53,1.56,1.63,1.75
2013101306,00-0028995,1,1.50,1.75,1.75,1.75
2016091111,00-0030181,2,1.27,1.00,1.00,1.00
2017111210,00-0030068,1,1.23,1.00,1.00,1.00
2011112401,00-0026000,1,1.54,1.31,1.38,1.50
2013112802,00-0025460,1,1.38,1.19,1.25,1.00
2009122001,00-0022910,1,1.50,1.50,1.50,1.50
2019091505,00-0030288,1,1.07,1.00,1.00,1.00
2012120208,00-0027006,1,1.45,2.13,2.50,2.50
2014110202,00-0030287,2,1.50,1.33,1.33,1.33
